unit_id,speaker,time,korean_text,english_text,x,y,cluster_id,cluster_label,max_active_strength,active_value_summary,top_signed_support,top_signed_constraint
row062_claim07,개혁신당,30:18,그런데 이번에 또 대법원을 이전하고 행정수도 이전 이런 부분을 자꾸 얘기하시는 것은 정치적 이해관계에 따른 주장으로밖에 보이지 않는데 어떻게 생각하십니까?,"However, the fact that you are again talking about relocating the Supreme Court and moving the administrative capital this time as well seems to me to be nothing more than an argument driven by political interests; what do you think about that?",0.5021779450271776,0.04685072132008298,3,자원투입 논쟁,0.4424352017782649,Power: Dominance +0.44; Power: Resources +0.41,Power: dominance:0.442; Power: resources:0.409; Conformity: rules:0.008; Self-direction: action:0.002; Self-direction: thought:0.002,Universalism: concern:0.005; Universalism: tolerance:0.000; Universalism: nature:0.000; Conformity: interpersonal:0.000; Humility:0.000
row063_claim01,조국혁신당,31:21,공공기관 지방 이전에 한계가 있었기 때문에 행정수도 완전 이전과 대법원 지방 이전 법안을 발의한 것입니다.,"Because there were limits to the relocation of public institutions to the provinces, I introduced a bill for the complete relocation of the administrative capital and a bill for relocating the Supreme Court to the provinces.",-0.09574435077196007,0.22536658359843764,1,개혁실행 공감,0.4228116761961007,Self-direction: Action +0.42,Self-direction: action:0.423; Power: dominance:0.130; Conformity: rules:0.018; Power: resources:0.005; Universalism: concern:0.005,Humility:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Face:-0.000; Benevolence: dependability:-0.000
row063_claim02,조국혁신당,31:21,어 행정수도 사법 수도 가장 강한 가장 힘센 기관들이 지방에 가야 제대로 된 균형 발전이 이루어지기 때문에 그렇습니다.,Administrative capital and judicial capital: because the strongest and most powerful institutions must go to the provinces for proper balanced development to be achieved.,-0.8311585353872869,0.4555970216165219,2,수도이전 추진,0.9322472355110564,Power: Dominance +0.93; Conformity: Rules +0.25,Power: dominance:0.932; Conformity: rules:0.249; Universalism: concern:0.068; Face:0.025; Conformity: interpersonal:0.013,Hedonism:-0.000; Benevolence: caring:-0.000; Universalism: nature:-0.001; Stimulation:-0.001; Humility:-0.001
row064_claim01,개혁신당,31:42,"국민의힘은 사실은 지난 3주간에서 2천 2월 23일부터 의원총회를 열어서 행정통합 문제를 논의했다라고 얘기를 들었습니다.
그렇지만 또 결론을 내지 못했다고 해요. 과거에 논의를 하셔서 하셨던 결정됐던 부분과 또 지금의 상황이 달라진 이유가 무엇인지","I heard that the People Power Party actually held a parliamentary general meeting for the past three weeks, starting on February 23, to discuss the issue of administrative consolidation. But they say they were still unable to reach a conclusion. What is the reason that the situation now is different from the part that had been discussed and decided in the past?",-0.06523502599364688,-0.442852680588159,3,자원투입 논쟁,0.533009018489575,Achievement -0.53,Power: dominance:0.002; Self-direction: thought:0.002; Self-direction: action:0.001; Universalism: nature:-0.000; Hedonism:-0.000,Achievement:0.533; Benevolence: dependability:0.006; Conformity: rules:0.005; Stimulation:0.003; Benevolence: caring:0.002
row065_claim01,국민의힘,32:16,"답변하겠습니다. 행정통합에 관한 국민의힘의 입장은 명확합니다.
지방자치를 위한 행정 통합 찬성합니다. 그런데 그 전제 조건으로서 제대로 행정 통합을 하자는 겁니다.","I will answer. The People Power Party’s position on administrative integration is clear.
We support administrative integration for local autonomy. However, as a prerequisite, we are saying that it should be properly carried out.",-0.05326599743031205,0.11199958209203167,1,개혁실행 공감,0.2821290782378465,Self-direction: Action +0.28,Self-direction: action:0.282; Self-direction: thought:0.025; Universalism: concern:0.015; Benevolence: dependability:0.005; Conformity: rules:0.003,Hedonism:-0.000; Universalism: nature:-0.000; Power: resources:-0.000; Face:-0.000; Security: personal:-0.000
row065_claim02,국민의힘,32:16,그러기 위해서는 중앙 정부와 지방정부 간의 협의체를 구성해서 중앙 정부의 권한을 어느 수준만큼 배분할 것이냐 하는 부분들에 대한 논의를 거치고 그것을 법제화하는 과정에서 국민적 합의 과정을 거치자는 겁니다.,"To do that, we need to form a consultative body between the central government and local governments, go through discussions on the question of to what extent the central government’s authority should be distributed, and then, in the process of legalizing that, go through a process of public consensus.",-0.03634970066372667,0.06646451836256197,1,개혁실행 공감,0.2343167435034678,Self-direction: Action +0.23,Self-direction: action:0.234; Benevolence: dependability:0.130; Conformity: interpersonal:0.039; Power: dominance:0.021; Self-direction: thought:0.018,Achievement:-0.000; Security: personal:-0.000; Hedonism:-0.000; Face:-0.000; Humility:-0.001
row066_claim01,개혁신당,32:45,"뭐 저도 이제 정의당의 가치와 그것에 대해 굉장히 존중을 합니다.
어 정의당은 결국은 민주주의 그다음에 소수자의 의견을 대변하는 부분에서 굉장히 중요한 역할을 하고 계신다고 생각을 합니다.
그렇다고 그러면 지금 이런 전남 광주 종합 특별시의 연착륙 이런 것들을 위해서는 소수 정당에서는 그 소수자의 의견들을 적극적으로 대변할 수 있도록 해야 되고 민주당이 지금 주민 투표 없이 강행을 하고 있는 부분에 대해서도 절차적 정당성에 적극적으로 문제를 제기해야 한다고 생각을 합니다.
지금 이 부분과 관련돼서 주민 투표가 없이 이루어지는 통합 부분에 대해서는 정의당의 입장은 어떻습니까?","Well, I also now highly respect the values of the Justice Party and what it stands for.  
I think the Justice Party ultimately plays a very important role in democracy and in representing the voices of minorities.  
If that is the case, then for the smooth landing of something like this Jeonnam-Gwangju comprehensive special city, minor parties should actively represent those minority voices, and I think they should also actively raise issues about procedural legitimacy regarding the part where the Democratic Party is now pushing this through without a referendum.  
Regarding this part, what is the Justice Party’s position on the integration being carried out without a referendum?",-0.8678149737315921,0.12539819011111827,1,개혁실행 공감,0.866407881017361,Universalism: Concern +0.87,Universalism: concern:0.866; Conformity: rules:0.118; Universalism: tolerance:0.082; Conformity: interpersonal:0.019; Benevolence: caring:0.014,Hedonism:-0.000; Power: resources:-0.001; Security: societal:-0.001; Universalism: nature:-0.001; Tradition:-0.001
row067_claim01,정의당,33:33,예 제가 아까 그 답변을 할 때 실제 이제 이 행정통합이라고 하는 게 지역만 규모를 키우는 문제가 아니라 그 내부에 있는 여러 가지 조건들이 성숙되어야 된다라는 말씀을 드리면서 마지막으로 실제 이 지방분권과 지역 균형 발전이라고 하는 것은 지역 주민들이 자치와 분권 그리고 지역 민주주의를 살리기 위한 것으로 진행돼야 된다고 말씀을 드렸거든요.,"Yes, when I gave that answer earlier, I said that this administrative integration is not simply a matter of enlarging the size of the region, but that the various conditions inside it must mature, and finally I said that this decentralization and balanced regional development should be carried out for the purpose of reviving local residents’ autonomy, decentralization, and regional democracy.",-0.26203633741519594,0.6417461831934215,1,개혁실행 공감,0.7484473076205451,Self-direction: Action +0.75; Universalism: Concern +0.26; Self-direction: Thought +0.23,Self-direction: action:0.748; Universalism: concern:0.259; Self-direction: thought:0.228; Stimulation:0.029; Tradition:0.029,Face:-0.001; Hedonism:-0.001; Achievement:-0.001; Humility:-0.002; Power: resources:-0.002
row067_claim02,정의당,33:33,그래서 반드시 주민들이 이 문제를 매우 주체적으로 수계할 수 있도록 절차를 마련해야 되고 그리고 마지막에는 주민투표 절차라는 것을 거쳐야 됩니다.,"So, procedures must be put in place so that residents can very proactively take charge of this issue, and in the end, the process of a referendum must be gone through.",-0.1683705740506894,0.46670047845468476,1,개혁실행 공감,0.6571434101075202,Self-direction: Action +0.66,Self-direction: action:0.657; Conformity: rules:0.041; Stimulation:0.008; Benevolence: caring:0.006; Universalism: concern:0.006,Humility:-0.000; Face:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Tradition:-0.000
row067_claim03,정의당,33:33,그런데 이것 없이 중앙에서 결정된 내용을 가지고 일방적으로 밀어붙이기 식으로 진행되고 있는 것은 실제 지방자치라든가 지방자치권을 오히려 훼손하고 있는 절차라고 저희들은 매우 강하게 비판한 바가 있습니다.,"However, we have very strongly criticized that proceeding in a way that unilaterally pushes through the contents decided at the center without this is a process that actually damages local autonomy, or rather the right to local self-government.",0.0417323120028831,-0.5328852840474253,3,자원투입 논쟁,0.4655897989372617,Self-direction: Action -0.47,Face:-0.000; Humility:-0.000; Hedonism:-0.000; Benevolence: caring:-0.001; Power: resources:-0.001,Self-direction: action:0.466; Power: dominance:0.054; Security: societal:0.034; Self-direction: thought:0.016; Conformity: rules:0.013
row068_claim01,개혁신당,34:29,과연 지금 전남 광주 전남 행정통합을 추진하면서 어 정부 여당과 민주당이 전남 부분의 핵심인 순천 여수 광양에 있는 주민들에게 과연 어 의견을 구하고 그리고 그것에 대한 설득을 했는지 반문하고 싶습니다.,"Indeed, as we are now pushing for the administrative integration of Gwangju and Jeonnam, I want to ask in return whether the government and the ruling party, together with the Democratic Party, actually sought the opinions of the residents in Suncheon, Yeosu, and Gwangyang, which are the core of the Jeonnam region, and whether they persuaded them about it.",0.04269722223429286,-0.04731290425682525,3,자원투입 논쟁,0.2369641128262671,Self-direction: Thought +0.24,Self-direction: thought:0.237; Benevolence: dependability:0.048; Benevolence: caring:0.013; Conformity: interpersonal:0.013; Achievement:0.011,Hedonism:-0.000; Universalism: nature:-0.000; Security: personal:-0.000; Tradition:-0.001; Power: resources:-0.001
row070_claim02,국민의힘,35:05,그런데 현재 정부의 추진 방식은 행정 재정 인허가 규정 같은 중앙 정부의 권한 이양에 대한 구체적인 설계 없이 차관급 4명 이상을 배치하고 연간 5조 원의 재정을 지원하고 공공기관을 이전하고 통합 지역에 규제 특례를 주겠다라는 이야기를 합니다.,"However, the current government’s method talks about deploying four or more vice-minister-level officials and providing 5 trillion won in annual fiscal support, relocating public institutions, and granting regulatory special exceptions to integrated regions, without any concrete design for the devolution of central government authority such as administrative, fiscal, and permitting regulations.",0.19254798188641029,-0.029551769408179655,3,자원투입 논쟁,0.2792986236177341,Power: Resources +0.28,Power: resources:0.279; Power: dominance:0.092; Achievement:0.002; Self-direction: action:0.002; Stimulation:0.000,Security: personal:-0.000; Conformity: interpersonal:-0.000; Hedonism:-0.000; Universalism: concern:-0.000; Universalism: tolerance:-0.000
row071_claim02,민주당,35:45,저는 이번 지방선거를 앞두고 이 골든타임을 놓치면 또 이 상황은 반복되고 지방 소멸은 더욱 가속화될 거라고 생각합니다.,"I think that if we miss this golden time ahead of this local election, this situation will repeat again and local extinction will accelerate even further.",0.38636384804024715,-0.8394941188823515,0,안전위기 경계,0.871804520363495,Security: Societal -0.87,Hedonism:-0.000; Humility:-0.000; Power: resources:-0.000; Face:-0.001; Conformity: interpersonal:-0.001,Security: societal:0.872; Universalism: concern:0.092; Achievement:0.020; Power: dominance:0.015; Universalism: nature:0.010
row071_claim03,민주당,35:45,먼저 가능한 것부터 추진하고 이후에 그런 부분들은 또 계속 보강해 나가고 생산적 연쇄 순환 효과를 만들어내는 것이 지금에 있어서는 가장 중요하다고 생각합니다.,"First, I think it is most important right now to push ahead with what is possible, and then continue to reinforce those parts and create a productive chain-circulation effect.",-0.08546257274727902,0.23403346740837544,1,개혁실행 공감,0.4224465449925924,Self-direction: Action +0.42,Self-direction: action:0.422; Security: societal:0.037; Self-direction: thought:0.014; Stimulation:0.007; Benevolence: dependability:0.006,Hedonism:-0.000; Tradition:-0.000; Humility:-0.000; Universalism: tolerance:-0.000; Face:-0.000
row072_claim01,국민의힘,36:17,어 선통합 후 권한 이행을 이야기하시는 것 같은데 그렇게 하면 무늬만 지역 통합이지 지방 정부가 실질적으로 경쟁력을 확보하기 어렵습니다.,"It sounds like you are talking about transferring authority after advance integration, but if you do that, it would only be regional integration in name, and local governments would have difficulty securing real competitiveness.",0.02056021441891678,-0.2984005397358314,3,자원투입 논쟁,0.4019794527862661,Achievement -0.40,Self-direction: thought:0.000; Self-direction: action:-0.000; Benevolence: caring:-0.000; Hedonism:-0.000; Universalism: nature:-0.000,Achievement:0.402; Power: resources:0.014; Security: societal:0.014; Power: dominance:0.007; Face:0.001
row072_claim03,국민의힘,36:17,개혁신당은 행정 통합 자체에 대해 회의적인 입장을 보이고 있는데 행정통합이 비효율적으로 보신다면 수도권 집중을 완화하고 지방 일자리와 기업 유치를 위한 혁신적인 현실적인 수단이 무엇인지를 좀 말씀해 주시기 바랍니다.,"The Rebuilding Korea Party is taking a skeptical stance toward the administrative merger itself, but if you see administrative merger as inefficient, please tell us what innovative and realistic means there are to alleviate concentration in the Seoul metropolitan area and to attract local jobs and companies.",0.2477461604330298,0.6600249354480894,1,개혁실행 공감,0.525240646938232,Self-direction: Thought +0.53; Stimulation +0.51; Self-direction: Action +0.33,Self-direction: thought:0.525; Stimulation:0.512; Self-direction: action:0.335; Security: societal:0.092; Power: resources:0.066,Security: personal:-0.001; Face:-0.001; Humility:-0.002; Hedonism:-0.003; Conformity: rules:-0.003
row073_claim02,개혁신당,36:54,물론 통합을 해서 좋을 수 있죠. 그렇지만 지역별 확실한 먹거리를 만드는 경제학적 접근을 제안 드리는 겁니다.,"Of course, integrating them can be good. But I am proposing an economic approach that creates a definite source of revenue for each region.",0.820669279220916,0.10031674670871946,3,자원투입 논쟁,0.8436942520722153,Power: Resources +0.84,Power: resources:0.844; Stimulation:0.020; Self-direction: action:0.014; Security: societal:0.014; Benevolence: caring:0.007,Humility:-0.000; Tradition:-0.000; Face:-0.000; Hedonism:-0.000; Security: personal:-0.000
row073_claim03,개혁신당,36:54,그 핵심 전략으로는 첫 번째는 첨단 산업 클러스터를 조성하자는 겁니다.,"The core strategy is, first, to create advanced industrial clusters.",0.42333309832710586,0.2460046963928072,3,자원투입 논쟁,0.4744490287137677,Stimulation +0.47; Power: Resources +0.33,Stimulation:0.474; Power: resources:0.329; Achievement:0.042; Self-direction: action:0.008; Self-direction: thought:0.005,Universalism: tolerance:-0.000; Tradition:-0.000; Security: personal:-0.000; Conformity: interpersonal:-0.000; Hedonism:-0.000
row073_claim04,개혁신당,36:54,전국에 7개의 첨단 특화 단지와 10개의 소부장 특화 단지를 만들어서 지방의 양질의 일자리를 창출할 수 있는 그 기반을 만드는 것이 더 중요하지 거기에 특별이라는 이름을 붙인다거나 또는 지역을 그냥 일괄적으로 통합한다는 것만으로 어떤 효과를 발생하기 어렵다라는 것입니다.,"It is more important to create the foundation for generating high-quality local jobs by establishing 7 advanced specialized complexes and 10 materials, parts, and equipment specialized complexes nationwide; simply attaching the name “special” to them, or merely integrating regions in a blanket manner, makes it difficult to produce any effect.",0.13730473425757625,0.6779303496798434,3,자원투입 논쟁,0.7174417582677002,Achievement +0.72,Achievement:0.717; Power: resources:0.052; Power: dominance:0.010; Stimulation:0.009; Self-direction: action:0.007,Hedonism:-0.000; Universalism: tolerance:-0.000; Security: personal:-0.000; Conformity: interpersonal:-0.000; Universalism: nature:-0.000
row073_claim05,개혁신당,36:54,또한 6대 거점 도시에 집중적으로 투자를 하겠다는 거죠.,"In addition, it means that they will invest intensively in the six major hub cities.",0.9430874409295564,0.10424785376643361,3,자원투입 논쟁,0.959553783459201,Power: Resources +0.96,Power: resources:0.960; Self-direction: action:0.026; Power: dominance:0.011; Achievement:0.005; Self-direction: thought:0.003,Tradition:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Humility:-0.001; Universalism: concern:-0.001
row075_claim01,정의당,38:17,네 지금 가장 문제가 되는 것은 결국은 5극 삼턱이든 아니면 광역 초강력으로 행정을 통합하는 것이든 간에 문제는 어 결국은 또 그 초강력으로 됐을 때 거점 도시와 주변부 사이의 격차 이런 문제가 또 다시 문제가 될 소지가 많이 있습니다.,"Yes, the biggest problem right now is that, in the end, whether it is the five-pole, three-axis system or whether it is integrating administration into a wide-area super-strong form, the problem is that, ultimately, when it becomes super-strong again, there is a high possibility that issues such as the gap between the hub city and the surrounding areas will once again become a problem.",0.310037838082365,-0.6898588215440495,0,안전위기 경계,0.7081694235924418,Security: Societal -0.71,Power: dominance:0.000; Self-direction: thought:0.000; Humility:-0.000; Tradition:-0.000; Face:-0.000,Security: societal:0.708; Universalism: concern:0.058; Universalism: tolerance:0.001; Stimulation:0.001; Benevolence: dependability:0.001
row075_claim05,정의당,38:17,읍면동의 자치가 완전히 그때 폐지가 됐습니다. 그러니까 실제 주민자치는 결국 읍면동에서의 자기결정권을 행사할 수 있도록 이 자치권을 어떻게 회복할 거냐 하는 문제까지를 제대로 고민해 봐야 된다고 생각합니다.,"The autonomy of eup, myeon, and dong was completely abolished at that time. So I think we need to properly consider, all the way to the issue of how to restore this autonomy so that in practice resident self-government can exercise self-determination rights at the eup, myeon, and dong level.",-0.2249799650148098,0.6131237088475542,1,개혁실행 공감,0.7831566079920371,Self-direction: Action +0.78,Self-direction: action:0.783; Universalism: concern:0.120; Tradition:0.030; Self-direction: thought:0.029; Conformity: rules:0.028,Face:-0.000; Humility:-0.001; Hedonism:-0.001; Universalism: nature:-0.001; Power: resources:-0.002
row076_claim01,국민의힘,39:25,"예 지금 거점 도시와 주변 도시 간의 격차 우려 충분히 공감을 합니다.
그리고 정의당에서 얘기하는 사회 약자 보호 대책 이런 부분들도 사실상 지역 통합 과정에서 긴밀히 협의가 돼야 됩니다.
그래서 국민의힘에서는 중앙 정부와 지방정부의 협의체를 통해서 이러한 부분들을 논의를 하면서 특별법을 만들자고 주장하고 있는 겁니다.","Yes, I fully sympathize with the concern about the gap between hub cities and surrounding cities.
And measures to protect the socially vulnerable that the Justice Party talks about are, in fact, things that must be closely coordinated in the process of regional integration.
So the People Power Party is arguing that we should make a special law while discussing these issues through a consultative body between the central government and local governments.",-0.9150367325196268,0.1634521102251792,1,개혁실행 공감,0.9205890724553428,Universalism: Concern +0.92,Universalism: concern:0.921; Benevolence: caring:0.017; Conformity: rules:0.009; Benevolence: dependability:0.007; Universalism: tolerance:0.007,Hedonism:-0.000; Humility:-0.000; Tradition:-0.000; Face:-0.000; Achievement:-0.001
row077_claim02,국민의힘,39:56,재정 지원과 공공기관 이전을 결합한 구조는 통합에 참여하지 않는 지역에 사실상 불이익으로 작용할 수 있고 이로 인해 지역 간 갈등과 경쟁이 촉발될 가능성이 제기됩니다.,"A structure that combines financial support and the relocation of public institutions can in effect work as a disadvantage to regions that do not participate in the integration, and as a result, the possibility is raised that interregional conflict and competition will be triggered.",0.45909144542089636,-0.4262510739630773,3,자원투입 논쟁,0.5200390727908983,Universalism: Concern -0.52; Security: Societal -0.26,Conformity: rules:0.001; Tradition:-0.000; Humility:-0.000; Hedonism:-0.000; Face:-0.000,Universalism: concern:0.520; Security: societal:0.264; Universalism: tolerance:0.012; Power: resources:0.008; Power: dominance:0.007
row078_claim01,민주당,40:45,뭐 저희들은 그렇기 때문에 모든 관련된 지역들 예를 들어서 대전 충남이라든지 대구 경북이 함께 원래 본인들의 입장대로 그렇게 적극적인 입장대로 이번에 참여를 했다면 또 한편의 지역 간의 지방 지역 내에서 또 지방 간의 건설적 경쟁이 이루어졌을 거라고 생각합니다.,"Because of that, we think that if all the relevant regions—for example, Daejeon and Chungnam, or Daegu and Gyeongbuk—had participated this time together in accordance with their original positions, in other words with such an active stance, then constructive competition within the region among local areas, and also among local governments, would have been realized.",0.30168633989114757,0.37820452355139733,1,개혁실행 공감,0.5318316607114992,Stimulation +0.53; Self-direction: Thought +0.26,Stimulation:0.532; Self-direction: thought:0.258; Self-direction: action:0.096; Achievement:0.074; Benevolence: dependability:0.022,Security: personal:-0.000; Face:-0.001; Tradition:-0.001; Universalism: tolerance:-0.001; Universalism: concern:-0.001
row079_claim01,국민의힘,41:18,어 지금 현재 진행 방식에 있어서 형평성에 대한 문제에 대한 충분한 설명이 이루어지지 않았습니다.,"Uh, at this point, with respect to the current way this is being carried out, there has not been sufficient explanation regarding the issue of fairness.",0.6616113729619518,-0.3976904469591273,3,자원투입 논쟁,0.7180013609034974,Universalism: Concern -0.72,Power: dominance:0.001; Hedonism:-0.000; Tradition:-0.000; Self-direction: thought:-0.000; Humility:-0.000,Universalism: concern:0.718; Conformity: rules:0.030; Achievement:0.006; Stimulation:0.003; Security: societal:0.002
row079_claim02,국민의힘,41:18,재정 지원과 공공기관 이전에 통합 참여 여부가 달라지면은 정책 환경의 차이가 발생해서 지역 간 경쟁과 갈등을 유발할 수 있으며 장기적으로 새로운 불균형을 또 낳게 됩니다.,"If the extent of participation in integrated arrangements differs with respect to financial support and relocation of public institutions, policy environment differences arise, which can induce competition and conflict among regions and, in the long term, again produce new imbalances.",0.2628281764837704,-0.6739075856813826,0,안전위기 경계,0.6309136598542882,Security: Societal -0.63; Power: Dominance -0.24,Self-direction: thought:0.000; Humility:-0.000; Tradition:-0.000; Face:-0.000; Benevolence: caring:-0.000,Security: societal:0.631; Power: dominance:0.239; Power: resources:0.027; Conformity: interpersonal:0.015; Universalism: concern:0.012
row079_claim03,국민의힘,41:18,권한 2항이나 재정 구조의 구체적 설계가 제시되지 않은 상태에서 입법이 먼저 추진될 경우에 정책의 지속성과 안정성에 대한 우려가 제기될 수 있습니다.,"If legislation is pursued first without a concrete design for the authority under Article 2 or the financial structure being presented, concerns may be raised about the sustainability and stability of the policy.",-0.5363942740875995,0.796875238024696,2,수도이전 추진,0.8972437808379428,Security: Societal +0.90,Security: societal:0.897; Self-direction: thought:0.006; Universalism: concern:0.004; Conformity: rules:0.003; Self-direction: action:0.003,Humility:-0.000; Tradition:-0.000; Face:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000
row079_claim04,국민의힘,41:18,지금처럼 전남 광주만 먼저 추진되는 상황에서 정책 예산 인허가 권한의 이양 기준 자체가 지금 제대로 나오지 않고 있습니다.,"In the current situation where only Gwangju in Jeonnam is being promoted first, the standards for transferring policy, budget, and permitting authority themselves are not being properly established right now.",0.037363060341235266,-0.3627329363066432,3,자원투입 논쟁,0.4703671572542092,Achievement -0.47,Power: dominance:0.019; Self-direction: thought:0.000; Benevolence: caring:-0.000; Hedonism:-0.000; Humility:-0.000,Achievement:0.470; Conformity: rules:0.056; Power: resources:0.003; Security: societal:0.003; Universalism: concern:0.002
row079_claim05,국민의힘,41:18,대전 충남 대구 경북과의 형평성 문제에 대해서 많은 이야기도 있습니다.,"There is also a lot of talk about the issue of equity with Daejeon, Chungnam, Daegu, and Gyeongbuk.",0.777384043976173,0.07999819625640821,3,자원투입 논쟁,0.7971311803660263,Power: Resources +0.80,Power: resources:0.797; Stimulation:0.001; Self-direction: thought:0.001; Universalism: concern:0.001; Universalism: nature:0.001,Tradition:-0.000; Hedonism:-0.000; Universalism: tolerance:-0.000; Humility:-0.000; Conformity: rules:-0.000
row080_claim01,민주당,42:18,어 그렇기 때문에 저희들은 관계부처 합동 통합 지방 정부 재정지원 TF를 구성해서 세부 방안을 또한 협의해 나갈 것입니다.,"Therefore, we will also form a joint inter-ministerial integrated local government financial support TF and continue to consult on detailed measures.",-0.060064510857910175,0.1043564660350231,1,개혁실행 공감,0.2703104114574152,Self-direction: Action +0.27,Self-direction: action:0.270; Benevolence: caring:0.069; Self-direction: thought:0.022; Conformity: rules:0.020; Benevolence: dependability:0.013,Tradition:-0.000; Hedonism:-0.000; Humility:-0.000; Face:-0.000; Universalism: nature:-0.000
row081_claim01,국민의힘,43:01,"어 사실 이번에 전남 광주가 특별법이 통과가 되었는데 대구 경북이 먼저 추진을 사실 했던 겁니다.
아 그런데 전남 광주가 먼저 이루어진 것은 궁극적으로 지금 국회 구조 때문에 그렇다고 생각을 합니다.
그런 측면에서 어 정말 이 문제와 관련돼서는 본질적인 문제를 다시 한 번 짚어보면서 어 중앙 정부의 권한 배분을 지방에 어떻게 할 것이냐 하는 부분에 컨센서스를 통해서 국민적 합의 하에 추진해야 된다라는 것을 다시 한 번 말씀을 드리겠습니다.","Actually, this time the special law for Gwangju, Jeonnam was passed, but Daegu, Gyeongbuk had in fact been the first to push it.

But I think the reason Gwangju, Jeonnam came first is ultimately because of the current structure of the National Assembly.

In that regard, regarding this issue, I will once again point out that we need to reexamine the essential problem and, through consensus, under a national consensus, determine how to distribute the central government’s authority to local regions, and promote it accordingly.",0.37333373952205934,0.0037500205951780763,2,수도이전 추진,0.5346347558920497,Benevolence: Dependability +0.53,Benevolence: dependability:0.535; Conformity: interpersonal:0.116; Power: dominance:0.072; Self-direction: action:0.024; Conformity: rules:0.019,Achievement:-0.000; Hedonism:-0.001; Security: personal:-0.001; Face:-0.001; Security: societal:-0.002
row083_claim01,조국혁신당,43:41,조국 혁신을 비롯한 진보 개혁 4당과 시민사회단체는 정치 개혁 5대 법안의 조속한 상정과 처리를 촉구하며 지금 17일째 천막 농성을 이어가고 있습니다.,"The four progressive reform parties, including the Rebuilding Korea Party, and civil society organizations are continuing a tent sit-in for the 17th day now, urging the prompt introduction and passage of the five major political reform bills.",-0.21987015033516885,0.7194874406510634,1,개혁실행 공감,0.8689103415645396,Self-direction: Action +0.87,Self-direction: action:0.869; Universalism: concern:0.071; Security: societal:0.062; Self-direction: thought:0.024; Power: dominance:0.020,Face:-0.000; Humility:-0.000; Hedonism:-0.001; Universalism: nature:-0.001; Tradition:-0.001
row084_claim02,조국혁신당,44:51,이재명 대통령께서도 지난 2018년 성남시장 시절 SNS를 통해 지방 적폐 온상 기초의원 2인 선거구제를 폐지하자라고 밝히신 바가 있고요.,"President Lee Jae-myung also stated via SNS back in 2018, when he was mayor of Seongnam, that we should abolish the two-member constituency system for local councilors, which is a breeding ground for local entrenched corruption.",0.4593968821179249,-0.14817084208370798,3,자원투입 논쟁,0.49545259130781,Conformity: Rules -0.50,Power: dominance:0.012; Self-direction: action:0.006; Self-direction: thought:0.002; Humility:-0.000; Hedonism:-0.000,Conformity: rules:0.495; Security: societal:0.017; Universalism: concern:0.005; Achievement:0.002; Stimulation:0.002
row084_claim03,조국혁신당,44:51,4년 전 지방선거를 앞두고 윤호중 당시 민주당 공동 비대위원장께서도 정치 개혁에 나서겠다며 기득권 정치 구조를 타파하고 다당제를 실현하겠다고 하셨습니다.,"Four years ago, ahead of the local elections, then-Democratic Party co-acting chair Yoon Ho-jung also said that he would take on political reform, break down the entrenched political structure, and realize a multi-party system.",0.44566169379475373,0.655105805381567,1,개혁실행 공감,0.8334099170119508,Stimulation +0.83,Stimulation:0.833; Self-direction: action:0.126; Self-direction: thought:0.037; Conformity: rules:0.017; Security: societal:0.013,Humility:-0.000; Security: personal:-0.001; Benevolence: dependability:-0.001; Face:-0.001; Universalism: nature:-0.001
row084_claim04,조국혁신당,44:51,아까 박상혁 의원님께서도 다당제에 대한 소신을 밝혀 주셨는데요.,"Earlier, Representative Park Sang-hyeok also expressed his conviction regarding a multiparty system.",-0.3243976066653876,-0.3601748380961549,3,자원투입 논쟁,0.647370476690631,Self-direction: Thought +0.65,Self-direction: thought:0.647; Universalism: concern:0.054; Universalism: tolerance:0.019; Self-direction: action:0.018; Conformity: rules:0.016,Hedonism:-0.000; Universalism: nature:-0.000; Achievement:-0.000; Power: resources:-0.000; Benevolence: caring:-0.001
row085_claim01,조국혁신당,46:06,하루 빨리 민주당에서 이 지방 풀뿌리 민주주의 정치를 살리기 위한 결단을 해 주시길 바라고 우리 박상혁 의원님께서도 원내 지도부의 한 분이기 때문에 어 민주당 지도부에 꼭 전해서 이런 지방 정치를 위한 혁신을 함께 해 주시기를 부탁드립니다.,"I hope that the Democratic Party will make a decision as soon as possible to revitalize this local grassroots democratic politics, and since our Rep. Park Sang-hyuk is also one of the floor leadership members, I ask that he make sure to convey this to the Democratic Party leadership and that they work together on such innovation for local politics.",0.4613467951953826,0.6287184847312584,1,개혁실행 공감,0.8187248008368015,Stimulation +0.82,Stimulation:0.819; Universalism: concern:0.063; Self-direction: action:0.039; Self-direction: thought:0.036; Benevolence: dependability:0.032,Security: personal:-0.000; Face:-0.000; Hedonism:-0.001; Tradition:-0.001; Humility:-0.001
